"GEO_ID","id",
"S2701_C05_030E","Percent Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Unemployed",
"S2701_C05_030M","Percent Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!In labor force!!Unemployed",
"S2701_C05_031E","Percent Insured by  Coverage Type!!Estimate!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!Not in labor force",
"S2701_C05_031M","Percent Insured by  Coverage Type!!Margin of Error!!EMPLOYMENT STATUS!!Civilian noninstitutionalized population 18 years and older!!Not in labor force",
"S2701_C05_032E","Percent Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older",
"S2701_C05_032M","Percent Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older",
"S2701_C05_033E","Percent Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked full-time, year round in the past 12 months",
"S2701_C05_033M","Percent Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked full-time, year round in the past 12 months",
"S2701_C05_034E","Percent Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked less than full-time, year round in the past 12 months",
"S2701_C05_034M","Percent Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Worked less than full-time, year round in the past 12 months",
"S2701_C05_035E","Percent Insured by  Coverage Type!!Estimate!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Did not work",
"S2701_C05_035M","Percent Insured by  Coverage Type!!Margin of Error!!WORK EXPERIENCE!!Civilian noninstitutionalized population 18 years and older!!Did not work",
"S2701_C05_036E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population",
"S2701_C05_036M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population",
"S2701_C05_037E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000",
"S2701_C05_037M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!Under $25,000",
"S2701_C05_038E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999",
"S2701_C05_038M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$25,000 to $49,999",
"S2701_C05_039E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999",
"S2701_C05_039M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$50,000 to $74,999",
"S2701_C05_040E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999",
"S2701_C05_040M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$75,000 to $99,999",
"S2701_C05_041E","Percent Insured by  Coverage Type!!Estimate!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over",
"S2701_C05_041M","Percent Insured by  Coverage Type!!Margin of Error!!HOUSEHOLD INCOME (IN 2014 INFLATION ADJUSTED DOLLARS)!!Civilian household population!!$100,000 and over",
"S2701_C05_042E","Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C05_042M","Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined",
"S2701_C05_043E","Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold",
"S2701_C05_043M","Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!Under 1.38 of poverty threshold",
"S2701_C05_044E","Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold",
"S2701_C05_044M","Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!1.38 to 1.99 of poverty threshold",
"S2701_C05_045E","Percent Insured by  Coverage Type!!Estimate!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!2.00 of poverty threshold and over",
"S2701_C05_045M","Percent Insured by  Coverage Type!!Margin of Error!!RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS!!Civilian noninstitutionalized population for whom poverty status is determined!!2.00 of poverty threshold and over",
"S2701_C05_046E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Private health insurance",
"S2701_C05_046M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Private health insurance",
"S2701_C05_047E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Private health insurance!!Private health insurance alone",
"S2701_C05_047M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Private health insurance!!Private health insurance alone",
"S2701_C05_048E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance",
"S2701_C05_048M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance",
"S2701_C05_049E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance!!Employment-based health insurance alone",
"S2701_C05_049M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Employment-based health insurance!!Employment-based health insurance alone",
"S2701_C05_050E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance",
"S2701_C05_050M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance",
"S2701_C05_051E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance!!Direct-purchase health insurance alone",
"S2701_C05_051M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Direct-purchase health insurance!!Direct-purchase health insurance alone",
"S2701_C05_052E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage",
"S2701_C05_052M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage",
"S2701_C05_053E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage!!TRICARE/military health coverage alone",
"S2701_C05_053M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!TRICARE/military health coverage!!TRICARE/military health coverage alone",
"S2701_C05_054E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Public coverage",
"S2701_C05_054M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Public coverage",
"S2701_C05_055E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Public coverage!!Public coverage alone",
"S2701_C05_055M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Public coverage!!Public coverage alone",
"S2701_C05_056E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicare coverage",
"S2701_C05_056M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicare coverage",
"S2701_C05_057E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicare coverage!!Medicare coverage alone",
"S2701_C05_057M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicare coverage!!Medicare coverage alone",
"S2701_C05_058E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage",
"S2701_C05_058M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage",
"S2701_C05_059E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage!!Medicaid/means-tested public coverage alone",
"S2701_C05_059M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Medicaid/means-tested public coverage!!Medicaid/means-tested public coverage alone",
"S2701_C05_060E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!VA Health Care",
"S2701_C05_060M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!VA Health Care",
"S2701_C05_061E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!VA Health Care!!VA Health Care alone",
"S2701_C05_061M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!VA Health Care!!VA Health Care alone",
"S2701_C05_062E","Percent Insured by  Coverage Type!!Estimate!!HEALTH COVERAGE BY TYPE!!Uninsured",
"S2701_C05_062M","Percent Insured by  Coverage Type!!Margin of Error!!HEALTH COVERAGE BY TYPE!!Uninsured",
"S2701_C05_063E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage",
"S2701_C05_063M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage",
"S2701_C05_064E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance",
"S2701_C05_064M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance",
"S2701_C05_065E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance",
"S2701_C05_065M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Employer-based health insurance",
"S2701_C05_066E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance",
"S2701_C05_066M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!Direct-purchase health insurance",
"S2701_C05_067E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage",
"S2701_C05_067M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Private health insurance!!TRICARE/military health coverage",
"S2701_C05_068E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage",
"S2701_C05_068M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage",
"S2701_C05_069E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage",
"S2701_C05_069M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicare coverage",
"S2701_C05_070E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage",
"S2701_C05_070M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!Medicaid/means-tested public coverage",
"S2701_C05_071E","Percent Insured by  Coverage Type!!Estimate!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care",
"S2701_C05_071M","Percent Insured by  Coverage Type!!Margin of Error!!PERCENT IMPUTED!!Health insurance coverage!!Public coverage!!VA Health Care",
